0.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
1.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
2.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
3.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
4.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
5.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
6.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
7.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
8.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
9.00000000e+00 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
1.00000000e+01 1.68191725e-02 -9.52101477e-10 2.19635863e-01 6.09325386e-09 -3.61650207e-04 9.34038449e-11 9.99999935e-01 8.45017247e-01 -1.62655179e+00 8.45017275e-01 -1.62655184e+00 9.30182817e-01 -1.61575612e+00 9.30182847e-01 -1.61575617e+00
