0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.00000000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.10000000e+01 6.84699496e-08 2.19972712e-13 -1.48059271e-07 -2.39414050e-12 6.78900020e-05 -7.58554768e-13 1.30549042e-05 -1.60732843e-04 1.30548939e-05 -1.60732826e-04 -1.50156072e-04 1.57706720e-04 -1.50156083e-04 1.57706737e-04
1.20000000e+01 1.36939899e-07 4.39945423e-13 -2.96118542e-07 -4.78828099e-12 1.35780004e-04 -1.51710954e-12 2.61098083e-05 -3.21465687e-04 2.61097877e-05 -3.21465652e-04 -3.00312145e-04 3.15413440e-04 -3.00312166e-04 3.15413474e-04
1.30000000e+01 2.05409849e-07 6.59918135e-13 -4.44177813e-07 -7.18242149e-12 2.03670006e-04 -2.27566430e-12 3.91647125e-05 -4.82198530e-04 3.91646816e-05 -4.82198478e-04 -4.50468217e-04 4.73120161e-04 -4.50468249e-04 4.73120212e-04
1.40000000e+01 2.73879798e-07 8.79890846e-13 -5.92237084e-07 -9.57656199e-12 2.71560008e-04 -3.03421907e-12 5.22196166e-05 -6.42931374e-04 5.22195755e-05 -6.42931305e-04 -6.00624290e-04 6.30826881e-04 -6.00624331e-04 6.30826949e-04
1.50000000e+01 3.42349748e-07 1.09986356e-12 -7.40296355e-07 -1.19707025e-11 3.39450010e-04 -3.79277384e-12 6.52745208e-05 -8.03664217e-04 6.52744694e-05 -8.03664131e-04 -7.50780362e-04 7.88533601e-04 -7.50780414e-04 7.88533686e-04
1.60000000e+01 4.10819697e-07 1.31983627e-12 -8.88355626e-07 -1.43648430e-11 4.07340012e-04 -4.55132861e-12 7.83294249e-05 -9.64397061e-04 7.83293632e-05 -9.64396957e-04 -9.00936434e-04 9.46240321e-04 -9.00936497e-04 9.46240423e-04
